t: 25.79, u: 0.02, e: -0.05, s: 26.00
t: 25.86, u: 0.10, e: -0.23, s: 26.00
t: 25.77, u: 0.03, e: -0.07, s: 26.00
t: 25.74, u: 0.11, e: -0.26, s: 26.00
t: 25.90, u: 0.08, e: -0.19, s: 26.00
t: 25.86, u: 0.08, e: -0.17, s: 26.00
t: 25.79, u: 0.04, e: -0.08, s: 26.00
t: 26.04, u: 0.05, e: -0.12, s: 26.00
t: 26.55, u: 3.25, e: -7.49, s: 34.00
t: 26.40, u: 3.29, e: -7.58, s: 34.00
t: 26.18, u: 3.31, e: -7.63, s: 34.00
t: 26.90, u: 3.20, e: -7.37, s: 34.00
t: 26.98, u: 3.19, e: -7.35, s: 34.00
t: 26.90, u: 3.10, e: -7.13, s: 34.00
t: 27.30, u: 2.95, e: -6.79, s: 34.00
t: 27.45, u: 2.99, e: -6.90, s: 34.00
t: 27.66, u: 2.76, e: -6.35, s: 34.00
t: 27.97, u: 2.51, e: -5.77, s: 34.00
t: 28.10, u: 2.56, e: -5.90, s: 34.00
t: 28.76, u: 2.28, e: -5.26, s: 34.00
t: 28.69, u: 2.16, e: -4.98, s: 34.00
t: 29.03, u: 2.19, e: -5.04, s: 34.00
t: 29.74, u: 2.00, e: -4.60, s: 34.00
t: 29.94, u: 1.82, e: -4.19, s: 34.00
t: 29.83, u: 1.74, e: -4.01, s: 34.00
t: 30.55, u: 1.52, e: -3.51, s: 34.00
t: 30.63, u: 1.47, e: -3.39, s: 34.00
t: 31.13, u: 1.34, e: -3.09, s: 34.00
t: 31.28, u: 1.15, e: -2.64, s: 34.00
t: 31.47, u: 1.11, e: -2.57, s: 34.00
t: 31.96, u: 0.92, e: -2.11, s: 34.00
t: 31.85, u: 0.94, e: -2.17, s: 34.00
t: 32.38, u: 0.79, e: -1.83, s: 34.00
t: 32.48, u: 0.71, e: -1.64, s: 34.00
t: 32.57, u: 0.59, e: -1.37, s: 34.00
t: 32.71, u: 0.64, e: -1.46, s: 34.00
t: 32.86, u: 0.51, e: -1.18, s: 34.00
t: 33.11, u: 0.40, e: -0.93, s: 34.00
t: 33.17, u: 0.32, e: -0.74, s: 34.00
t: 33.24, u: 0.35, e: -0.81, s: 34.00
t: 33.42, u: 0.23, e: -0.54, s: 34.00
t: 33.44, u: 0.29, e: -0.68, s: 34.00
t: 33.46, u: 0.22, e: -0.50, s: 34.00
t: 33.57, u: 0.23, e: -0.52, s: 34.00
t: 33.44, u: 0.20, e: -0.46, s: 34.00
t: 33.52, u: 0.20, e: -0.46, s: 34.00
t: 33.81, u: 0.25, e: -0.58, s: 34.00
t: 33.50, u: 0.20, e: -0.46, s: 34.00
t: 33.41, u: 0.22, e: -0.50, s: 34.00
t: 33.64, u: 0.20, e: -0.46, s: 34.00
t: 33.60, u: 0.30, e: -0.69, s: 34.00
t: 33.43, u: 0.27, e: -0.61, s: 34.00
t: 33.37, u: 0.26, e: -0.59, s: 34.00
t: 33.42, u: 0.29, e: -0.67, s: 34.00
t: 33.25, u: 0.32, e: -0.73, s: 34.00
t: 33.21, u: 0.29, e: -0.66, s: 34.00
t: 33.20, u: 0.35, e: -0.80, s: 34.00
t: 33.14, u: 0.35, e: -0.82, s: 34.00
t: 33.25, u: 0.38, e: -0.87, s: 34.00
t: 33.03, u: 0.37, e: -0.84, s: 34.00
t: 33.05, u: 0.35, e: -0.80, s: 34.00
t: 32.83, u: 0.41, e: -0.96, s: 34.00
t: 32.87, u: 0.48, e: -1.11, s: 34.00
t: 32.97, u: 0.50, e: -1.14, s: 34.00
t: 32.76, u: 0.53, e: -1.22, s: 34.00
t: 32.63, u: 0.54, e: -1.24, s: 34.00
t: 32.70, u: 0.57, e: -1.32, s: 34.00
t: 32.70, u: 0.60, e: -1.37, s: 34.00
t: 32.78, u: 0.52, e: -1.20, s: 34.00
t: 32.65, u: 0.52, e: -1.20, s: 34.00
t: 32.76, u: 0.54, e: -1.24, s: 34.00
t: 32.57, u: 0.53, e: -1.22, s: 34.00
t: 32.46, u: 0.61, e: -1.41, s: 34.00
t: 32.78, u: 0.64, e: -1.49, s: 34.00
t: 32.61, u: 0.60, e: -1.39, s: 34.00
t: 32.44, u: 0.67, e: -1.54, s: 34.00
t: 32.54, u: 0.66, e: -1.52, s: 34.00
t: 32.33, u: 0.66, e: -1.52, s: 34.00
t: 32.44, u: 0.57, e: -1.31, s: 34.00
t: 32.49, u: 0.68, e: -1.58, s: 34.00
t: 32.42, u: 0.73, e: -1.67, s: 34.00
t: 32.36, u: 0.58, e: -1.33, s: 34.00
t: 32.36, u: 0.62, e: -1.43, s: 34.00
t: 32.44, u: 0.74, e: -1.71, s: 34.00
t: 32.40, u: 0.69, e: -1.60, s: 34.00
t: 32.38, u: 0.73, e: -1.67, s: 34.00
t: 32.50, u: 0.72, e: -1.65, s: 34.00
t: 32.31, u: 0.68, e: -1.56, s: 34.00
t: 32.36, u: 0.69, e: -1.60, s: 34.00
t: 32.56, u: 0.73, e: -1.67, s: 34.00
t: 32.38, u: 0.71, e: -1.64, s: 34.00
t: 32.46, u: 0.74, e: -1.70, s: 34.00
t: 32.35, u: 0.64, e: -1.47, s: 34.00
t: 32.27, u: 0.68, e: -1.56, s: 34.00
t: 32.33, u: 0.76, e: -1.75, s: 34.00
t: 32.38, u: 0.70, e: -1.62, s: 34.00
t: 32.42, u: 0.67, e: -1.54, s: 34.00
t: 32.92, u: 0.63, e: -1.46, s: 34.00
t: 32.31, u: 0.61, e: -1.40, s: 34.00
t: 32.60, u: 0.72, e: -1.66, s: 34.00
t: 32.54, u: 0.72, e: -1.65, s: 34.00
t: 32.29, u: 0.71, e: -1.63, s: 34.00
t: 32.48, u: 0.59, e: -1.37, s: 34.00
t: 32.61, u: 0.60, e: -1.39, s: 34.00
t: 32.37, u: 0.70, e: -1.61, s: 34.00
t: 32.29, u: 0.68, e: -1.58, s: 34.00
t: 32.39, u: 0.70, e: -1.61, s: 34.00
t: 32.42, u: 0.68, e: -1.58, s: 34.00
t: 32.40, u: 0.62, e: -1.42, s: 34.00
t: 32.42, u: 0.72, e: -1.65, s: 34.00
t: 32.46, u: 0.63, e: -1.46, s: 34.00
t: 32.46, u: 0.67, e: -1.54, s: 34.00
t: 32.44, u: 0.67, e: -1.54, s: 34.00
t: 32.58, u: 0.64, e: -1.48, s: 34.00
t: 32.58, u: 0.64, e: -1.48, s: 34.00
t: 32.35, u: 0.71, e: -1.63, s: 34.00
t: 32.50, u: 0.74, e: -1.71, s: 34.00
t: 32.23, u: 0.77, e: -1.78, s: 34.00
t: 32.18, u: 0.79, e: -1.82, s: 34.00
t: 32.18, u: 0.79, e: -1.82, s: 34.00
t: 32.05, u: 0.86, e: -1.99, s: 34.00
t: 32.05, u: 0.87, e: -2.01, s: 34.00
t: 31.90, u: 0.91, e: -2.10, s: 34.00
t: 31.99, u: 0.93, e: -2.14, s: 34.00
t: 31.75, u: 0.90, e: -2.08, s: 34.00
t: 31.69, u: 0.99, e: -2.27, s: 34.00
t: 31.81, u: 0.91, e: -2.10, s: 34.00
t: 31.60, u: 1.07, e: -2.46, s: 34.00
t: 31.62, u: 0.99, e: -2.29, s: 34.00
t: 31.73, u: 1.04, e: -2.39, s: 34.00
t: 31.47, u: 1.12, e: -2.57, s: 34.00
t: 31.35, u: 1.12, e: -2.57, s: 34.00
t: 31.43, u: 1.17, e: -2.70, s: 34.00
t: 31.35, u: 1.20, e: -2.76, s: 34.00
t: 31.26, u: 1.11, e: -2.57, s: 34.00
t: 31.15, u: 1.25, e: -2.87, s: 34.00
t: 31.26, u: 1.15, e: -2.64, s: 34.00
t: 31.02, u: 1.19, e: -2.73, s: 34.00
t: 30.96, u: 1.16, e: -2.68, s: 34.00
t: 31.15, u: 1.33, e: -3.07, s: 34.00
t: 30.83, u: 1.38, e: -3.17, s: 34.00
t: 30.79, u: 1.30, e: -3.00, s: 34.00
t: 31.11, u: 1.32, e: -3.04, s: 34.00
t: 30.97, u: 1.43, e: -3.30, s: 34.00
t: 30.63, u: 1.37, e: -3.15, s: 34.00
t: 30.77, u: 1.44, e: -3.32, s: 34.00
t: 30.53, u: 1.43, e: -3.30, s: 34.00
t: 30.55, u: 1.40, e: -3.24, s: 34.00
t: 30.18, u: 0.00, e: 0.13, s: 30.00
t: 30.13, u: 0.00, e: 0.11, s: 30.00
t: 30.05, u: 0.00, e: 0.05, s: 30.00
t: 30.02, u: 0.00, e: 0.02, s: 30.00
t: 29.98, u: 0.04, e: -0.04, s: 30.00
t: 29.94, u: 0.08, e: -0.10, s: 30.00
t: 29.87, u: 0.12, e: -0.13, s: 30.00
t: 29.89, u: 0.15, e: -0.17, s: 30.00
t: 29.89, u: 0.18, e: -0.21, s: 30.00
t: 29.76, u: 0.15, e: -0.17, s: 30.00
t: 29.67, u: 0.31, e: -0.35, s: 30.00
t: 29.68, u: 0.28, e: -0.32, s: 30.00
t: 29.70, u: 0.28, e: -0.32, s: 30.00
t: 29.57, u: 0.33, e: -0.38, s: 30.00
t: 29.64, u: 0.29, e: -0.34, s: 30.00
t: 29.66, u: 0.28, e: -0.32, s: 30.00
t: 29.51, u: 0.26, e: -0.30, s: 30.00
t: 29.60, u: 0.28, e: -0.33, s: 30.00
t: 29.71, u: 0.43, e: -0.50, s: 30.00
t: 29.60, u: 0.35, e: -0.40, s: 30.00
t: 29.75, u: 0.33, e: -0.38, s: 30.00
t: 29.58, u: 0.25, e: -0.29, s: 30.00
t: 29.69, u: 0.27, e: -0.31, s: 30.00
t: 29.52, u: 0.41, e: -0.48, s: 30.00
t: 29.87, u: 0.00, e: 4.80, s: 25.00
t: 29.82, u: 0.00, e: 4.80, s: 25.00
t: 29.84, u: 0.00, e: 4.93, s: 25.00
t: 29.74, u: 0.00, e: 4.74, s: 25.00
t: 29.83, u: 0.00, e: 4.89, s: 25.00
t: 30.28, u: 0.00, e: 4.87, s: 25.00
t: 29.93, u: 0.00, e: 4.89, s: 25.00
t: 29.79, u: 0.00, e: 4.87, s: 25.00
t: 29.83, u: 0.00, e: 4.81, s: 25.00
t: 29.79, u: 0.00, e: 4.81, s: 25.00
t: 29.77, u: 0.00, e: 4.78, s: 25.00
t: 29.57, u: 0.00, e: 4.66, s: 25.00
t: 29.59, u: 0.00, e: 4.61, s: 25.00
t: 29.61, u: 0.00, e: 4.61, s: 25.00
t: 29.35, u: 0.00, e: 4.59, s: 25.00
t: 29.50, u: 0.00, e: 4.37, s: 25.00
t: 29.22, u: 0.00, e: 4.22, s: 25.00
t: 29.27, u: 0.00, e: 4.13, s: 25.00
t: 29.00, u: 0.00, e: 3.96, s: 25.00
t: 28.87, u: 0.00, e: 3.89, s: 25.00
t: 28.78, u: 0.00, e: 3.79, s: 25.00
t: 28.54, u: 0.00, e: 3.72, s: 25.00
t: 28.67, u: 0.00, e: 3.67, s: 25.00
t: 28.52, u: 0.00, e: 3.52, s: 25.00
t: 28.28, u: 0.00, e: 3.34, s: 25.00
t: 28.23, u: 0.00, e: 3.23, s: 25.00
t: 28.28, u: 0.00, e: 3.27, s: 25.00
t: 27.99, u: 0.00, e: 3.03, s: 25.00
t: 27.83, u: 0.00, e: 2.97, s: 25.00
t: 27.84, u: 0.00, e: 2.81, s: 25.00
t: 27.70, u: 0.00, e: 2.70, s: 25.00
t: 27.48, u: 0.00, e: 2.59, s: 25.00
t: 27.41, u: 0.00, e: 2.48, s: 25.00
t: 27.37, u: 0.00, e: 2.39, s: 25.00
t: 27.19, u: 0.00, e: 2.19, s: 25.00
t: 27.35, u: 0.00, e: 2.13, s: 25.00
t: 27.10, u: 0.00, e: 2.13, s: 25.00
t: 27.01, u: 0.00, e: 2.04, s: 25.00
t: 27.06, u: 0.00, e: 2.06, s: 25.00
t: 26.81, u: 0.00, e: 1.99, s: 25.00
t: 26.72, u: 0.00, e: 1.77, s: 25.00
t: 26.72, u: 0.00, e: 1.77, s: 25.00
t: 26.52, u: 0.00, e: 1.52, s: 25.00
t: 26.68, u: 0.00, e: 1.50, s: 25.00
t: 26.48, u: 0.00, e: 1.46, s: 25.00
t: 26.35, u: 0.00, e: 1.41, s: 25.00
t: 26.30, u: 0.00, e: 1.37, s: 25.00
t: 26.12, u: 0.00, e: 1.26, s: 25.00
t: 26.17, u: 0.00, e: 1.14, s: 25.00
t: 26.08, u: 0.00, e: 1.07, s: 25.00
t: 26.01, u: 0.00, e: 0.99, s: 25.00
t: 25.98, u: 0.00, e: 0.94, s: 25.00
t: 25.89, u: 0.00, e: 1.01, s: 25.00
t: 25.71, u: 0.00, e: 0.78, s: 25.00
t: 25.69, u: 0.00, e: 0.80, s: 25.00
t: 25.81, u: 0.00, e: 0.67, s: 25.00
t: 25.74, u: 0.00, e: 0.74, s: 25.00
t: 25.69, u: 0.00, e: 0.81, s: 25.00
t: 25.62, u: 0.00, e: 0.60, s: 25.00
t: 25.58, u: 0.00, e: 0.47, s: 25.00
t: 25.44, u: 0.00, e: 0.38, s: 25.00
t: 25.45, u: 0.00, e: 0.45, s: 25.00
t: 25.40, u: 0.00, e: 0.38, s: 25.00
t: 25.19, u: 0.00, e: 0.51, s: 25.00
t: 25.31, u: 0.00, e: 0.31, s: 25.00
t: 25.11, u: 0.00, e: 0.28, s: 25.00
t: 25.31, u: 0.00, e: 0.35, s: 25.00
t: 25.06, u: 0.00, e: 0.11, s: 25.00
t: 25.20, u: 0.00, e: 0.17, s: 25.00
t: 25.08, u: 0.00, e: 0.15, s: 25.00
t: 24.99, u: 0.00, e: 0.08, s: 25.00
t: 25.06, u: 0.00, e: 0.11, s: 25.00
t: 25.01, u: 0.00, e: 0.01, s: 25.00
t: 24.92, u: 0.12, e: -0.14, s: 25.00
t: 24.95, u: 0.07, e: -0.08, s: 25.00
t: 24.88, u: 0.03, e: -0.03, s: 25.00
t: 24.86, u: 0.18, e: -0.21, s: 25.00
t: 24.78, u: 0.06, e: -0.07, s: 25.00
t: 24.95, u: 0.07, e: -0.08, s: 25.00
t: 25.04, u: 0.12, e: -0.14, s: 25.00
t: 24.99, u: 0.04, e: -0.05, s: 25.00
t: 25.00, u: 0.00, e: 0.00, s: 25.00
t: 25.13, u: 0.00, e: 0.00, s: 25.00
t: 24.97, u: 0.00, e: 0.15, s: 25.00
t: 25.15, u: 0.00, e: 0.24, s: 25.00
t: 25.66, u: 3.76, e: -4.34, s: 30.00
t: 25.59, u: 4.01, e: -4.62, s: 30.00
t: 25.63, u: 3.92, e: -4.52, s: 30.00
t: 25.74, u: 3.67, e: -4.23, s: 30.00
t: 25.93, u: 3.81, e: -4.39, s: 30.00
t: 25.74, u: 3.70, e: -4.26, s: 30.00
t: 26.27, u: 3.58, e: -4.12, s: 30.00
t: 26.11, u: 3.08, e: -3.55, s: 30.00
t: 26.47, u: 2.83, e: -3.26, s: 30.00
t: 26.96, u: 2.81, e: -3.24, s: 30.00
t: 27.35, u: 2.59, e: -2.99, s: 30.00
t: 27.32, u: 2.38, e: -2.74, s: 30.00
t: 27.72, u: 2.00, e: -2.30, s: 30.00
t: 28.12, u: 1.63, e: -1.88, s: 30.00
t: 28.46, u: 1.29, e: -1.48, s: 30.00
t: 28.78, u: 1.14, e: -1.32, s: 30.00
t: 29.09, u: 0.62, e: -0.71, s: 30.00
t: 29.47, u: 0.49, e: -0.56, s: 30.00
t: 29.58, u: 0.34, e: -0.40, s: 30.00
t: 30.01, u: 0.10, e: -0.12, s: 30.00
t: 30.12, u: 0.00, e: 0.12, s: 30.00
t: 30.57, u: 0.00, e: 0.29, s: 30.00
t: 30.66, u: 0.00, e: 0.57, s: 30.00
t: 30.74, u: 0.00, e: 0.85, s: 30.00
t: 30.92, u: 0.00, e: 0.92, s: 30.00
t: 30.96, u: 0.00, e: 1.11, s: 30.00
t: 31.13, u: 0.00, e: 0.96, s: 30.00
t: 31.37, u: 0.00, e: 1.23, s: 30.00
t: 31.21, u: 0.00, e: 1.21, s: 30.00
t: 30.96, u: 0.00, e: 1.23, s: 30.00
t: 31.00, u: 0.00, e: 1.04, s: 30.00
t: 31.02, u: 0.00, e: 0.98, s: 30.00
t: 30.85, u: 0.00, e: 0.83, s: 30.00
t: 30.80, u: 0.00, e: 0.78, s: 30.00
t: 30.65, u: 0.00, e: 0.76, s: 30.00
t: 30.44, u: 0.00, e: 0.48, s: 30.00
t: 30.40, u: 0.00, e: 0.40, s: 30.00
t: 30.09, u: 0.00, e: 0.07, s: 30.00
t: 29.96, u: 0.05, e: -0.06, s: 30.00
t: 29.81, u: 0.08, e: -0.10, s: 30.00
t: 29.57, u: 0.19, e: -0.22, s: 30.00
t: 29.72, u: 0.37, e: -0.43, s: 30.00
t: 29.31, u: 0.64, e: -0.74, s: 30.00
t: 29.30, u: 0.77, e: -0.89, s: 30.00
t: 29.18, u: 0.93, e: -1.07, s: 30.00
t: 28.94, u: 0.64, e: -0.74, s: 30.00
t: 28.87, u: 0.82, e: -0.94, s: 30.00
t: 28.80, u: 0.99, e: -1.15, s: 30.00
t: 28.91, u: 0.94, e: -1.09, s: 30.00
t: 28.66, u: 0.80, e: -0.93, s: 30.00
t: 28.75, u: 1.14, e: -1.31, s: 30.00
t: 29.00, u: 0.98, e: -1.13, s: 30.00
t: 28.82, u: 1.06, e: -1.22, s: 30.00
t: 28.97, u: 1.04, e: -1.20, s: 30.00
t: 28.78, u: 0.85, e: -0.98, s: 30.00
t: 28.93, u: 0.87, e: -1.00, s: 30.00
t: 29.11, u: 0.61, e: -0.70, s: 30.00
t: 29.08, u: 0.61, e: -0.70, s: 30.00
t: 29.21, u: 0.80, e: -0.92, s: 30.00
t: 29.28, u: 0.56, e: -0.65, s: 30.00
t: 29.26, u: 0.42, e: -0.48, s: 30.00
t: 29.52, u: 0.42, e: -0.48, s: 30.00
t: 29.34, u: 0.48, e: -0.56, s: 30.00
t: 29.66, u: 0.43, e: -0.50, s: 30.00
t: 29.69, u: 0.34, e: -0.39, s: 30.00
t: 29.81, u: 0.19, e: -0.22, s: 30.00
t: 29.89, u: 0.10, e: -0.11, s: 30.00
t: 29.87, u: 0.10, e: -0.11, s: 30.00
t: 29.85, u: 0.00, e: 0.08, s: 30.00
t: 30.02, u: 0.00, e: 0.11, s: 30.00
t: 29.87, u: 0.02, e: -0.02, s: 30.00
t: 30.07, u: 0.00, e: 0.20, s: 30.00
t: 30.20, u: 0.00, e: 0.20, s: 30.00
t: 30.11, u: 0.00, e: 0.09, s: 30.00
t: 30.07, u: 0.00, e: 0.13, s: 30.00
t: 30.10, u: 0.00, e: 0.15, s: 30.00
t: 29.98, u: 0.00, e: 0.06, s: 30.00
t: 29.78, u: 0.00, e: 0.04, s: 30.00
t: 29.85, u: 0.00, e: 0.15, s: 30.00
t: 29.67, u: 0.29, e: -0.33, s: 30.00
t: 29.65, u: 0.22, e: -0.26, s: 30.00
t: 29.61, u: 0.29, e: -0.33, s: 30.00
t: 29.60, u: 0.51, e: -0.59, s: 30.00
t: 29.69, u: 3.68, e: -4.24, s: 34.00
t: 29.37, u: 3.81, e: -4.39, s: 34.00
t: 29.46, u: 3.76, e: -4.33, s: 34.00
t: 29.71, u: 3.71, e: -4.28, s: 34.00
t: 29.50, u: 3.98, e: -4.59, s: 34.00
t: 29.78, u: 3.74, e: -4.31, s: 34.00
t: 30.26, u: 3.47, e: -4.00, s: 34.00
t: 29.86, u: 3.71, e: -4.27, s: 34.00
t: 29.99, u: 3.44, e: -3.96, s: 34.00
t: 30.34, u: 3.47, e: -4.00, s: 34.00
t: 30.26, u: 3.12, e: -3.59, s: 34.00
t: 30.80, u: 3.13, e: -3.61, s: 34.00
t: 30.82, u: 2.95, e: -3.40, s: 34.00
t: 31.05, u: 2.24, e: -2.58, s: 34.00
t: 31.71, u: 1.99, e: -2.29, s: 34.00
t: 31.63, u: 2.06, e: -2.37, s: 34.00
t: 32.18, u: 1.72, e: -1.80, s: 34.00
t: 32.56, u: 1.74, e: -1.82, s: 34.00
t: 32.81, u: 1.21, e: -1.27, s: 34.00
t: 32.87, u: 1.12, e: -1.17, s: 34.00
t: 33.19, u: 0.90, e: -0.94, s: 34.00
t: 33.31, u: 0.70, e: -0.73, s: 34.00
t: 33.56, u: 0.48, e: -0.50, s: 34.00
t: 33.72, u: 0.35, e: -0.36, s: 34.00
t: 34.06, u: 0.00, e: 0.05, s: 34.00
t: 34.03, u: 0.00, e: 0.03, s: 34.00
t: 34.10, u: 0.00, e: 0.01, s: 34.00
t: 34.17, u: 0.00, e: 0.11, s: 34.00
t: 34.17, u: 0.00, e: 0.15, s: 34.00
t: 34.05, u: 0.00, e: 0.17, s: 34.00
t: 34.34, u: 0.00, e: 0.37, s: 34.00
t: 34.14, u: 0.03, e: -0.03, s: 34.00
t: 34.03, u: 0.14, e: -0.14, s: 34.00
t: 34.29, u: 0.00, e: 0.09, s: 34.00
t: 33.86, u: 0.02, e: -0.03, s: 34.00
t: 33.72, u: 0.17, e: -0.18, s: 34.00
t: 33.76, u: 0.40, e: -0.41, s: 34.00
t: 33.36, u: 0.56, e: -0.59, s: 34.00
t: 33.51, u: 0.61, e: -0.64, s: 34.00
t: 33.36, u: 0.74, e: -0.78, s: 34.00
t: 33.03, u: 0.82, e: -0.85, s: 34.00
t: 33.01, u: 0.94, e: -0.99, s: 34.00
t: 33.01, u: 1.05, e: -1.10, s: 34.00
t: 32.70, u: 1.13, e: -1.18, s: 34.00
t: 32.68, u: 1.26, e: -1.32, s: 34.00
t: 32.50, u: 1.32, e: -1.39, s: 34.00
t: 32.50, u: 1.24, e: -1.30, s: 34.00
t: 32.46, u: 1.54, e: -1.62, s: 34.00
t: 32.36, u: 1.54, e: -1.62, s: 34.00
t: 32.52, u: 1.42, e: -1.48, s: 34.00
t: 32.27, u: 1.40, e: -1.46, s: 34.00
t: 32.41, u: 1.62, e: -1.69, s: 34.00
t: 32.48, u: 1.62, e: -1.69, s: 34.00
t: 32.65, u: 1.36, e: -1.42, s: 34.00
t: 32.35, u: 1.47, e: -1.54, s: 34.00
t: 32.67, u: 1.58, e: -1.65, s: 34.00
t: 32.27, u: 1.36, e: -1.42, s: 34.00
t: 32.72, u: 1.58, e: -1.65, s: 34.00
t: 32.68, u: 1.32, e: -1.39, s: 34.00
t: 32.56, u: 1.27, e: -1.33, s: 34.00
t: 32.71, u: 1.24, e: -1.29, s: 34.00
t: 32.65, u: 1.30, e: -1.36, s: 34.00
t: 32.69, u: 1.08, e: -1.13, s: 34.00
t: 32.96, u: 1.29, e: -1.35, s: 34.00
t: 32.71, u: 0.97, e: -1.02, s: 34.00
t: 33.04, u: 1.14, e: -1.19, s: 34.00
t: 32.91, u: 1.14, e: -1.19, s: 34.00
t: 32.85, u: 1.14, e: -1.19, s: 34.00
t: 33.08, u: 1.16, e: -1.21, s: 34.00
t: 33.07, u: 0.97, e: -1.02, s: 34.00
t: 33.25, u: 0.99, e: -1.04, s: 34.00
t: 33.25, u: 0.66, e: -0.69, s: 34.00
t: 33.09, u: 0.85, e: -0.89, s: 34.00
t: 33.15, u: 0.88, e: -0.93, s: 34.00
t: 33.10, u: 0.70, e: -0.73, s: 34.00
t: 33.19, u: 0.77, e: -0.81, s: 34.00
t: 33.21, u: 0.77, e: -0.80, s: 34.00
t: 33.14, u: 0.77, e: -0.81, s: 34.00
t: 33.36, u: 0.81, e: -0.85, s: 34.00
t: 33.31, u: 0.66, e: -0.69, s: 34.00
t: 33.23, u: 0.68, e: -0.71, s: 34.00
t: 33.37, u: 0.81, e: -0.84, s: 34.00
t: 33.43, u: 0.79, e: -0.82, s: 34.00
t: 33.40, u: 0.64, e: -0.67, s: 34.00
t: 33.19, u: 0.72, e: -0.75, s: 34.00
t: 33.24, u: 0.81, e: -0.84, s: 34.00
t: 33.04, u: 0.92, e: -0.96, s: 34.00
t: 33.00, u: 0.82, e: -0.86, s: 34.00
t: 33.27, u: 0.56, e: -0.59, s: 34.00
t: 33.18, u: 0.58, e: -0.61, s: 34.00
t: 33.35, u: 0.73, e: -0.76, s: 34.00
t: 33.10, u: 0.69, e: -0.73, s: 34.00
t: 33.32, u: 0.65, e: -0.68, s: 34.00
t: 33.18, u: 0.79, e: -0.82, s: 34.00
t: 33.23, u: 0.86, e: -0.90, s: 34.00
t: 33.06, u: 0.79, e: -0.83, s: 34.00
t: 33.12, u: 0.75, e: -0.79, s: 34.00
t: 33.02, u: 0.93, e: -0.98, s: 34.00
t: 33.25, u: 0.81, e: -0.84, s: 34.00
t: 33.21, u: 0.95, e: -1.00, s: 34.00
t: 33.08, u: 0.88, e: -0.92, s: 34.00
t: 32.98, u: 0.87, e: -0.91, s: 34.00
t: 33.02, u: 0.84, e: -0.88, s: 34.00
t: 33.16, u: 0.97, e: -1.01, s: 34.00
t: 33.04, u: 0.85, e: -0.89, s: 34.00
t: 32.99, u: 0.97, e: -1.01, s: 34.00
t: 33.14, u: 0.93, e: -0.98, s: 34.00
t: 32.97, u: 0.79, e: -0.82, s: 34.00
t: 32.98, u: 0.96, e: -1.00, s: 34.00
t: 33.12, u: 0.97, e: -1.02, s: 34.00
t: 33.16, u: 0.75, e: -0.78, s: 34.00
t: 32.98, u: 0.88, e: -0.92, s: 34.00
t: 33.12, u: 0.81, e: -0.85, s: 34.00
t: 33.10, u: 0.93, e: -0.98, s: 34.00
t: 33.23, u: 0.90, e: -0.94, s: 34.00
t: 33.23, u: 0.60, e: -0.63, s: 34.00
t: 33.18, u: 0.65, e: -0.69, s: 34.00
t: 33.19, u: 0.84, e: -0.88, s: 34.00
t: 33.20, u: 0.79, e: -0.82, s: 34.00
t: 33.13, u: 0.79, e: -0.82, s: 34.00
t: 33.12, u: 0.84, e: -0.88, s: 34.00
t: 33.10, u: 0.77, e: -0.80, s: 34.00
t: 33.16, u: 0.81, e: -0.84, s: 34.00
t: 33.10, u: 0.90, e: -0.94, s: 34.00
t: 33.08, u: 0.86, e: -0.90, s: 34.00
t: 32.93, u: 0.88, e: -0.92, s: 34.00
t: 33.12, u: 0.84, e: -0.88, s: 34.00
t: 33.12, u: 0.88, e: -0.92, s: 34.00
t: 33.02, u: 0.91, e: -0.96, s: 34.00
t: 33.00, u: 0.90, e: -0.94, s: 34.00
t: 33.16, u: 0.81, e: -0.84, s: 34.00
t: 33.04, u: 0.91, e: -0.96, s: 34.00
t: 33.20, u: 0.95, e: -1.00, s: 34.00
t: 32.92, u: 0.73, e: -0.76, s: 34.00
t: 33.00, u: 0.90, e: -0.94, s: 34.00
t: 33.05, u: 0.75, e: -0.78, s: 34.00
t: 33.16, u: 0.97, e: -1.01, s: 34.00
t: 33.03, u: 0.99, e: -1.04, s: 34.00
t: 32.90, u: 0.86, e: -0.90, s: 34.00
t: 33.21, u: 0.95, e: -0.99, s: 34.00
t: 32.86, u: 0.93, e: -0.98, s: 34.00
t: 33.08, u: 0.91, e: -0.95, s: 34.00
t: 33.04, u: 0.92, e: -0.96, s: 34.00
t: 33.12, u: 0.88, e: -0.92, s: 34.00
t: 33.03, u: 1.04, e: -1.09, s: 34.00
t: 33.20, u: 1.05, e: -1.10, s: 34.00
t: 33.28, u: 0.90, e: -0.94, s: 34.00
t: 33.16, u: 0.80, e: -0.84, s: 34.00
t: 33.16, u: 0.81, e: -0.84, s: 34.00
t: 33.35, u: 0.83, e: -0.86, s: 34.00
t: 33.17, u: 0.79, e: -0.83, s: 34.00
t: 33.12, u: 0.79, e: -0.82, s: 34.00
t: 33.21, u: 0.86, e: -0.90, s: 34.00
t: 33.12, u: 0.82, e: -0.86, s: 34.00
t: 33.14, u: 0.88, e: -0.92, s: 34.00
t: 33.21, u: 0.75, e: -0.79, s: 34.00
t: 33.23, u: 0.64, e: -0.67, s: 34.00
t: 33.08, u: 1.08, e: -1.13, s: 34.00
t: 33.29, u: 0.75, e: -0.79, s: 34.00
t: 33.08, u: 0.84, e: -0.88, s: 34.00
